,Каминная топка UNIFLAM 700 STANDARD с шибером и DP трехстороння ,,"Производитель  
Uniflam
Страна производитель
Франция
Мощность номинальная  
14.0 (кВт)
Коэффициент полезного действия  
72.4 (%)
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
3
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку
Да
Камера двойного сгорания 
Нет
Вес
137.0 (кг)


Ширина                                                   
695.0 (мм)
Высота  
670.0 (мм)
Глубина  
430.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник  
Да
Инструкция по эксплуатации              
Да

Преимущества каминов Uniflam STANDARD:
- наличие чугунного дефлектора, позволяет регулировать силу тяги дымохода и скорость сгорания дров;
- топка оснащена прямой подачей холодного воздуха с улицы. Воздух может доставляться трубой диаметром Ø100 мм или прямоугольным каналом 150х50мм. Для этого прикрепляется к топке специальная установка (долот);
- просторный выдвижной ящик для пепла, чугунные решетки облегчают работу и обслуживание камина и не отнимают много времени;
- большое стекло обеспечивает идеальное видение огня, с термостойкостью до 800 ° C;
- соответствие EN 13229;
- сертификат CE;
- сертификат FLAMME VERTE.",r,23490,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2042/wklad_kominkowy_uniflam_700_standard_3_szyby_szyber.jpg, https://kaminlux.com.ua//stuff/catalog/18/2042/wklad_kominkowy_uniflam_700_standard_3_szyby_szyber.jpg, https://kaminlux.com.ua//stuff/catalog/18/2042/rys_700_standart_RL_SH.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-UNIFLAM-700-STANDARD-s-shiberom-i-DP-trexstoronnya/,,,,,,Каминные топки,
,Каминная топка UNIFLAM 700 SELENIC с шибером трехстороння ,,"Производитель  
Uniflam
Страна производитель
Франция
Мощность номинальная  
14.0 (кВт)
Коэффициент полезного действия  
72.4 (%)
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
3
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку
Да
Камера двойного сгорания 
Нет
Вес
137.0 (кг)


Ширина                                                   
692.0 (мм)
Высота  
670.0 (мм)
Глубина  
453.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник  
Да
Инструкция по эксплуатации              
Да

Преимущества каминов Uniflam SELENIC:
- наличие чугунного дефлектора, позволяет регулировать силу тяги дымохода и скорость сгорания дров;
- топка оснащена прямой подачей холодного воздуха с улицы. Воздух может доставляться трубой диаметром Ø100 мм или прямоугольным каналом 150х50мм. Для этого прикрепляется к топке специальная установка (долот);
- просторный выдвижной ящик для пепла, чугунные решетки облегчают работу и обслуживание камина и не отнимают много времени;
- большое стекло обеспечивает идеальное видение огня, с термостойкостью до 800 °;
- соответствие EN 13229;
- сертификат CE;
- сертификат FLAMME VERTE.",r,23113,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/106/wklad_kominkowy_uniflam_700_selenic_3_szyby_szyber_1.jpg, https://kaminlux.com.ua//stuff/catalog/18/106/wklad_kominkowy_uniflam_700_selenic_3_szyby_szyber_1.jpg, https://kaminlux.com.ua//stuff/catalog/18/106/wklad_kominkowy_uniflam_700_selenic_prawa_boczna_szyba_schemat_1.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-UNIFLAM-700-SELENIC-s-shiberom-trexstoronnya/,,,,,,Каминные топки,
,Каминная топка UNIFLAM 700 SELENIC с шибером и DP трехстороння,,"Производитель  
Uniflam
Страна производитель
Франция
Мощность номинальная  
14.0 (кВт)
Коэффициент полезного действия  
72.4 (%)
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
3
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку
Да
Камера двойного сгорания 
Нет
Вес
137.0 (кг)


Ширина                                                   
692.0 (мм)
Высота  
670.0 (мм)
Глубина  
453.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник  
Да
Инструкция по эксплуатации              
Да

Преимущества каминов Uniflam SELENIC:
- наличие чугунного дефлектора, позволяет регулировать силу тяги дымохода и скорость сгорания дров;
- топка оснащена прямой подачей холодного воздуха с улицы. Воздух может доставляться трубой диаметром Ø100 мм или прямоугольным каналом 150х50мм. Для этого прикрепляется к топке специальная установка (долот);
- просторный выдвижной ящик для пепла, чугунные решетки облегчают работу и обслуживание камина и не отнимают много времени;
- большое стекло обеспечивает идеальное видение огня, с термостойкостью до 800 ° C;
- соответствие EN 13229;
- сертификат CE;
- сертификат FLAMME VERTE.",r,23867,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2049/wklad_kominkowy_uniflam_700_selenic_3_szyby_szyber_1.jpg, https://kaminlux.com.ua//stuff/catalog/18/2049/wklad_kominkowy_uniflam_700_selenic_3_szyby_szyber_1.jpg, https://kaminlux.com.ua//stuff/catalog/18/2049/wklad_kominkowy_uniflam_700_selenic_prawa_boczna_szyba_schemat_1.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-UNIFLAM-700-SELENIC-s-shiberom-i-DP-trexstoronnya/,,,,,,Каминные топки,
,Каминная топка UNIFLAM 700 PANORAMA с шибером,,"Производитель  
Uniflam
Страна производитель
Франция
Мощность номинальная  
14.0 (кВт)
Коэффициент полезного действия  
75.5 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Полукруглое
Количество стекол в дверце
1
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку  
Да
Камера двойного сгорания  
Нет
Вес
130.0 (кг)
Ширина  
696.0 (мм)
Высота  
760.0 (мм)
Глубина  
492.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да


Инструкция по эксплуатации             
Да

Преимущества каминов Uniflam PANORAMA:
- наличие чугунного дефлектора, позволяет регулировать силу тяги дымохода и скорость сгорания дров;
- топка оснащена прямой подачей холодного воздуха с улицы. Воздух может доставляться трубой диаметром Ø100 мм или прямоугольным каналом 150х50мм. Для этого прикрепляется к топке специальная установка (долот);
- просторный выдвижной ящик для пепла, чугунные решетки и эффективная система воздушного обдува стекла облегчают работу и обслуживание камина и не отнимают много времени;
- большое стекло обеспечивает идеальное видение огня, с термостойкостью до 800 ° C;
- для топки можно подобрать подставку с регулируемыми ножками;
- соответствие EN 13229;
- сертификат CE;
- сертификат FLAMME VERTE.",r,27434,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/118/wklad_kominkowy_uniflam_700_panorama_szyber.jpg, https://kaminlux.com.ua//stuff/catalog/18/118/wklad_kominkowy_uniflam_700_panorama_szyber.jpg, https://kaminlux.com.ua//stuff/catalog/18/118/wklad_kominkowy_uniflam_700_panorama_schemat_2.jpg, https://kaminlux.com.ua//stuff/catalog/18/118/maver_a1_l.jpg, https://kaminlux.com.ua//stuff/catalog/18/118/leon_l.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-UNIFLAM-700-PANORAMA-s-shiberom/,,,,,,Каминные топки,
,Каминная топка KRATKI SMART Z 16 с боковым стеклом,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
16.0 (кВт)
Коэффициент полезного действия  
75.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
2
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку  
Да
Подключение к дымоходу
Верхнее
Вес
183.0 (кг)
Ширина  
729.0 (мм)
Высота  
810.0 (мм)
Глубина  
516.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да",r,26245,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/4220/www-kominek-powietrzny-smart-m-s-8-l-bs-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4220/www-kominek-powietrzny-smart-m-s-8-l-bs-1-960-960-1-0-0.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-KRATKI-SMART-Z-16-s-bokovym-steklom/,,,,,,Каминные топки,
,Каминная топка KRATKI SMART M 12 с боковым стеклом,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
11.0 (кВт)
Коэффициент полезного действия  
75.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Угловое
Количество стекол в дверце
2
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку  
Да
Подключение к дымоходу
Верхнее
Вес
115.0 (кг)
Ширина  
675.0 (мм)
Высота  
701.0 (мм)
Глубина  
433.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да",r,20735,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/4219/www-kominek-powietrzny-smart-m-s-8-l-bs-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4219/www-kominek-powietrzny-smart-m-s-8-l-bs-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4219/www-kominek-powietrzny-smart-m-s-8-l-bs-2-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4219/www-kominek-powietrzny-smart-m-s-8-l-bs-3-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4219/www-kominek-powietrzny-smart-m-s-8-l-bs-4-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4219/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-KRATKI-SMART-M-12-s-bokovym-steklom/,,,,,,Каминные топки,
,Каминная топка KRATKI OLIWIA четырехсторонняя,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
18.0 (кВт)
Коэффициент полезного действия  
79.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
4
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку  
Да
Подключение к дымоходу
Верхнее
Вес
199.0 (кг)
Ширина  
738.0 (мм)
Высота  
810.0 (мм)
Глубина  
444.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да",r,51591,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/4218/www-kominek-powietrzny-oliwia-18-lpt-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4218/www-kominek-powietrzny-oliwia-18-lpt-1-960-960-1-0-0.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-KRATKI-OLIWIA-chetyrexstoronnyaya/,,,,,,Каминные топки,
,Каминная топка KRATKI ZUZIA трехсторонняя,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
16.0 (кВт)
Коэффициент полезного действия  
76.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
3
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку  
Да
Подключение к дымоходу
Верхнее
Вес
175.0 (кг)


Ширина  
678.0 (мм)
Высота  
810.0 (мм)
Глубина  
525.0 (мм)
Диаметр дымохода                              
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да",r,26680,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/4216/www-kominek-powietrzny-zuzia-16-lp-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4216/www-kominek-powietrzny-zuzia-16-lp-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4216/n-zuzia-lp-wymiary.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-KRATKI-ZUZIA-trexstoronnyaya/,,,,,,Каминные топки,
,Каминная топка KRATKI ZUZIA четырехсторонняя,,"Производитель  
Kratki
Страна производитель
Польша
Мощность номинальная  
16.0 (кВт)
Коэффициент полезного действия  
76.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
4
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Да
Забор воздуха в топку
Да
Подключение к дымоходу
Верхнее
Вес
184.0 (кг)
Ширина  
676.0 (мм)
Высота  
810.0 (мм)
Глубина  
525.0 (мм)
Диаметр дымохода
200.0 (мм)


Зольник  
Да
Инструкция по эксплуатации             
Да",r,41064,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/4217/www-kominek-powietrzny-zuzia-16-lpt-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4217/www-kominek-powietrzny-zuzia-16-lpt-1-960-960-1-0-0.png, https://kaminlux.com.ua//stuff/catalog/18/4217/n-zuzia-16-lewa-prawa-tyl-wymiary.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-KRATKI-ZUZIA-chetyrexstoronnyaya/,,,,,,Каминные топки,
,Каминная топка Dovre 2400 GLA,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
9.0 (кВт)
Коэффициент полезного действия
72.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Полукруглое
Количество стекол в дверце
4
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Забор воздуха в топку  
С внешней среды
Подключение к дымоходу
Верхнее
Вес
155.0 (кг)
Ширина  
635.0 (мм)
Высота  
1215.0 (мм)
Глубина  
535.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre 2400 GLA - это топка от норвежского производителя изготовлена из высококачественного чугуна. После открытия создает впечатление традиционного камина. Эта конструкция имеет полукруглое термостойкое стекло и боковое открывание дверцы, двойной дожиг. Топка оборудована ящиком для золы, системой ""холодная ручка"" и защитой от попадания дерева на стекло. Можно контролировать подачу воздуха в топку. Ноги с регулируемой высотой. В качестве топлива может использоваться дрова. Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,33060,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2562/27cb67ccd31b695ed3756db726c7a092.jpg, https://kaminlux.com.ua//stuff/catalog/18/2562/27cb67ccd31b695ed3756db726c7a092.jpg, https://kaminlux.com.ua//stuff/catalog/18/2562/6dcf5ff782f82ba16ba37cbc6113038b.jpg, https://kaminlux.com.ua//stuff/catalog/18/2562/61ed56600f412f93a22c68243280ed81.jpg, https://kaminlux.com.ua//stuff/catalog/18/2562/2400gla-sch.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-2400-GLA/,,,,,,Каминные топки,
,Каминная топка Dovre 2400 BSA,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
9.0 (кВт)
Коэффициент полезного действия
72.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Полукруглое
Количество стекол в дверце
1
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Забор воздуха в топку  
С внешней среды
Подключение к дымоходу
Верхнее
Вес
160.0 (кг)
Ширина  
635.0 (мм)
Высота  
1215.0 (мм)
Глубина  
535.0 (мм)
Диаметр дымохода
200.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre 2400 BSA  - это топка от норвежского производителя изготовлена из высококачественного чугуна. Эта конструкция имеет полукруглое термостойкое стекло и боковое открывание дверцы, двойной дожиг. Топка оборудована ящиком для золы, системой ""холодная ручка"" и защитой от попадания дерева на стекло. Можно контролировать подачу воздуха в топку. Ноги с регулируемой высотой. В качестве топлива может использоваться дрова. Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,37120,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2563/7082384db0e17e536d8f0da2190c31f9.jpg, https://kaminlux.com.ua//stuff/catalog/18/2563/7082384db0e17e536d8f0da2190c31f9.jpg, https://kaminlux.com.ua//stuff/catalog/18/2563/decf4a528646bea29d73c660d7b3ac1e.jpg, https://kaminlux.com.ua//stuff/catalog/18/2563/94c38cd02c9db5a285db7ab2f117a3ff.jpg, https://kaminlux.com.ua//stuff/catalog/18/2563/2400bsa-sch.jpg",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-2400-BSA/,,,,,,Каминные топки,
,Каминная топка Dovre Phoenix I,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
9.0 (кВт)
Коэффициент полезного действия
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Призма
Количество стекол в дверце
1
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Подключение к дымоходу
Верхнее
Вес
90.0 (кг)
Ширина  
725.0 (мм)
Высота  
622.0 (мм)
Глубина  
463.0 (мм)
Диаметр дымохода
150.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre Phoenix I - это топка от норвежского производителя изготовлена из высококачественного чугуна. Эта конструкция имеет прямое термостойкое стекло и боковое открывание дверцы, двойной дожиг. Топка оборудована ящиком для золы, системой ""холодная ручка"" и защитой от попадания дерева на стекло. Можно контролировать подачу воздуха в топку. В качестве топлива может использоваться дрова. Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,45298,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2583/lggj.png, https://kaminlux.com.ua//stuff/catalog/18/2583/lggj.png, https://kaminlux.com.ua//stuff/catalog/18/2583/kgjhj.png, https://kaminlux.com.ua//stuff/catalog/18/2583/ljh.png, https://kaminlux.com.ua//stuff/catalog/18/2583/phoenix.jpg, https://kaminlux.com.ua//stuff/catalog/18/2583/khh.png, https://kaminlux.com.ua//stuff/catalog/18/2583/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-Phoenix-I/,,,,,,Каминные топки,
,Каминная топка Dovre Phoenix II,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
9.0 (кВт)
Коэффициент полезного действия
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Призма
Количество стекол в дверце
1
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Подключение к дымоходу
Верхнее
Вес
95.0 (кг)
Ширина  
725.0 (мм)
Высота  
670.0 (мм)
Глубина  
474.0 (мм)
Диаметр дымохода
150.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre Phoenix II - это топка от норвежского производителя изготовлена из высококачественного чугуна. Эта конструкция имеет прямое термостойкое стекло и боковое открывание дверцы, двойной дожиг. Топка оборудована ящиком для золы, системой ""холодная ручка"" и защитой от попадания дерева на стекло. Можно контролировать подачу воздуха в топку. В качестве топлива может использоваться дрова. Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,46255,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2584/SRRR.png, https://kaminlux.com.ua//stuff/catalog/18/2584/SRRR.png, https://kaminlux.com.ua//stuff/catalog/18/2584/SRR.png, https://kaminlux.com.ua//stuff/catalog/18/2584/phoenix.jpg, https://kaminlux.com.ua//stuff/catalog/18/2584/khh.png, https://kaminlux.com.ua//stuff/catalog/18/2584/dovre-phoenix-2-8801.jpg, https://kaminlux.com.ua//stuff/catalog/18/2584/dovre-phoenix-2-8799.jpg, https://kaminlux.com.ua//stuff/catalog/18/2584/SRRRS.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-Phoenix-II/,,,,,,Каминные топки,
,Каминная топка Dovre 2175 CBS3/B,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
10.0 (кВт)
Коэффициент полезного действия  
75.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
3
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Забор воздуха в топку  
С внешней среды
Подключение к дымоходу
Верхнее
Вес
160.0 (кг)
Ширина  
700.0 (мм)
Высота  
820.0 (мм)
Глубина  
470.0 (мм)
Диаметр дымохода
150.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre 2175 CBS3/B  это продукт известного норвежского производителя, который вкладывает в изготовление топок современные технологии. Ваши гости по достоинству оценят привлекательный дизайн, ведь он выполнен в современном стиле. Кроме того, устройство обладает такими техническими параметрами:

оснащена зольником 
прямым термостойким стеклом;
боковым открыванием дверцы;
системой двойного дожига, которая позволяет эффективно расходовать топливо;
автоматическим шибером;
контролем подачи воздуха.
Топливо: сухой древесины лиственных пород
Материал: чугун высокого качества
Адаптер, который позволяет подачу воздуха при сжигании 100% 

Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,42340,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2570/e0cf9afc4296c861b8790b8dc9787bd6.jpg, https://kaminlux.com.ua//stuff/catalog/18/2570/e0cf9afc4296c861b8790b8dc9787bd6.jpg, https://kaminlux.com.ua//stuff/catalog/18/2570/dovrefire_realisation-pictures_1600x1080_fireplaces_2175cbs3_01.jpg, https://kaminlux.com.ua//stuff/catalog/18/2570/2175_cbs3_w_obudowie.jpg, https://kaminlux.com.ua//stuff/catalog/18/2570/SRRRS1.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-2175-CBS3B/,,,,,,Каминные топки,
,Каминная топка Dovre ZEN 102,,"Производитель  
Dovre
Страна производитель
Норвегия
Мощность номинальная  
5.0 (кВт)
Мощность максимальная
7.0 (кВт)
Коэффициент полезного действия
80.0 (%)
Виды твердого топлива
Дрова
Материал топки  
Чугун
Вид топки
Традиционная топка
Тип топки
Закрытая
Способ открытия дверцы топки
Боковое открытие
Форма стекла топки
Прямое
Количество стекол в дверце
2
Система очистки стекла  
Обдув стекла потоком воздуха
Режим работы топки
Длительное горение
Водяной контур
Нет
Наличие шибера  
Нет
Забор воздуха в топку  
С внешней среды
Подключение к дымоходу
Верхнее
Вес
100.0 (кг)
Ширина  
520.0 (мм)
Высота  
765.0 (мм)
Глубина  
375.0 (мм)
Диаметр дымохода
150.0 (мм)
Зольник  
Да
Инструкция по эксплуатации
Да

Каминная топка Dovre  ZEN 102 это продукт известного норвежского производителя, который вкладывает в изготовление топок современные технологии. Ваши гости по достоинству оценят привлекательный дизайн, ведь он выполнен в современном стиле. Кроме того, устройство обладает такими техническими параметрами:

Материал: высокое качество чугуна
двойное остекление
Дополнительный комплект для регулировки высоты ног
прямым термостойким стеклом;
боковым открыванием дверцы;
контролем подачи воздуха.

Благодаря тщательному контролю на каждом этапе производства, Dovre отличается высокими функциональными показателями и долгим сроком службы. Поэтому покупка этого оборудования станет вложением средств в будущее. Вы сможете существенно экономить на отоплении, поскольку каминная топка бренда Dovre расходует меньше топлива, чем любой обогревательный прибор.",r,39875,,грн.,шт,,,,,"https://kaminlux.com.ua//stuff/catalog/18/2565/902298d76e4e4ad623050b47322efa69.jpg, https://kaminlux.com.ua//stuff/catalog/18/2565/902298d76e4e4ad623050b47322efa69.jpg, https://kaminlux.com.ua//stuff/catalog/18/2565/zen_102_3-1000x1000.jpg, https://kaminlux.com.ua//stuff/catalog/18/2565/zen-3.jpg, https://kaminlux.com.ua//stuff/catalog/18/2565/zen-4.jpg, https://kaminlux.com.ua//stuff/catalog/18/2565/h.png.png",+,,,,,,,,,,,,,,,,,,https://kaminlux.com.ua/goods.php/CHugunnye-topki/Kaminnaya-topka-Dovre-ZEN-102/,,,,,,Каминные топки,
