1347,Rigilene 12mm прозрачный,шт,6,USD,Реглины для корсетов. Толщина в ассортименте. Продаются мотками по 45м.,5065,http://tkani.ukrchic.com/products/rigilene-12mm-prozrachnyj,http://tkani.ukrchic.com/files/products/a5dbe6a0-0e2f-11e2-9eb7-e0cb4e4623fc.800x600_1.800x600.jpeg
1348,Rigilene 8mm белый,шт,4.5,USD,Реглины для корсетов. Толщина 8мм. Продаются мотками по 45м.,5065,http://tkani.ukrchic.com/products/rigilene-8mm-belyj-sht,http://tkani.ukrchic.com/files/products/e7a22707-9756-11e4-8f59-a45d36c4a9b9.800x600.jpeg
1349,Rigilene 8mm прозрачный,шт,,USD,Реглины для корсетов. Толщина в ассортименте. Продаются мотками по 45м.,5065,http://tkani.ukrchic.com/products/rigilene-8mm-prozrachnyj,http://tkani.ukrchic.com/files/products/a5dbe6a0-0e2f-11e2-9eb7-e0cb4e4623fc.800x600.800x600.jpeg
1350,Rigilene 8mm черный,шт,4.5,USD,Реглины для корсетов. Толщина 8мм. Продаются мотками по 45м.,5065,http://tkani.ukrchic.com/products/rigilene-8mm-chernyj-sht,http://tkani.ukrchic.com/files/products/5b367d76-265a-11e7-ab46-a45d36c4a9b9.800x600.jpeg
1351,Rigit Tul 150cm (26) розовая,м,3,USD,-,5065,http://tkani.ukrchic.com/products/rigit-tul-150cm-26-rozovaya,http://tkani.ukrchic.com/files/products/e82a0df3-1385-11e6-b86e-a45d36c4a9b9.800x600.jpeg
1352,Rigit Tul 150cm (3A) капучино ,м,3,USD,-,5065,http://tkani.ukrchic.com/products/rigit-tul-150cm-3a-kapuchino-,http://tkani.ukrchic.com/files/products/e82a0de7-1385-11e6-b86e-a45d36c4a9b9.800x600.jpeg
1353,Rigit Tul 150cm (82) синий,м,3,USD,-,5065,http://tkani.ukrchic.com/products/rigit-tul-150cm-82-sinij,http://tkani.ukrchic.com/files/products/e82a0df7-1385-11e6-b86e-a45d36c4a9b9.800x600.jpeg
1354,"Soft-сетка аквамарин (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-akvamarin-15m-m,http://tkani.ukrchic.com/files/products/dsc05476.800x600.jpg
1355,"Soft-сетка белая (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-belaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05444.800x600.jpg
1356,"Soft-сетка бледно-розовая (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-bledno-rozovaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05455.800x600.jpg
1357,"Soft-сетка голубая (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-golubaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05475.800x600.jpg
1358,"Soft-сетка красная (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-krasnaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05461.800x600.jpg
1359,"Soft-сетка молочная (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-molochnaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05482.800x600.jpg
1360,"Soft-сетка персиковая (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-persikovaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05448_.800x600.jpg
1361,"Soft-сетка пудра (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-pudra-15m-m,http://tkani.ukrchic.com/files/products/dsc05471.800x600.jpg
1362,"Soft-сетка розовая (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-rozovaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05450.800x600.jpg
1363,"Soft-сетка черная (1,5м)",м,3,USD,"Матовая евросетка с мягкой текстурой. Благодаря добавлению стрейча, сетка тянется. Используется для декорирования верхней части платья. Ширина 1,5м.",5061,http://tkani.ukrchic.com/products/soft-setka-chernaya-15m-m,http://tkani.ukrchic.com/files/products/dsc05485.800x600.jpg
1364,Stellux ss20 Crystal AB FB NoHF,шт,73,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/stellux-ss20-crystal-ab-fb-nohf-sht,http://tkani.ukrchic.com/files/products/da5b8eb3-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1365,Stellux ss20 Crystal FB NoHF,шт,55,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/stellux-ss20-crystal-fb-nohf-sht,http://tkani.ukrchic.com/files/products/da5b8eb1-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1366,Swarovski ss16 Crystal 2058,шт,49,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss16-crystal-2058-sht,http://tkani.ukrchic.com/files/products/da5b8ea1-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1367,Swarovski ss16 Crystal AB 2058,шт,72,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss16-crystal-ab-2058-sht,http://tkani.ukrchic.com/files/products/da5b8ea7-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1368,Swarovski ss20 Crystal 2058,шт,66,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss20-crystal-2058-sht,http://tkani.ukrchic.com/files/products/da5b8ea3-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1369,Swarovski ss20 Crystal AB 2058,шт,92,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss20-crystal-ab-2058-sht,http://tkani.ukrchic.com/files/products/da5b8ea9-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1370,Swarovski ss30 Crystal 2058,шт,39,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss30-crystal-2058-sht,http://tkani.ukrchic.com/files/products/da5b8ea5-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1371,Swarovski ss30 Crystal AB 2058,шт,50,USD,"Декоративные камни, которые крепятся с помощью клеевого пистолета. Цвета и размеры в ассортименте. Продаются упаковками по 1440шт.",5046,http://tkani.ukrchic.com/products/swarovski-ss30-crystal-ab-2058-sht,http://tkani.ukrchic.com/files/products/da5b8eab-c867-11e2-886e-e0cb4e4623fc.800x600.jpeg
1372,Tafta белая (150см),м,1.8,USD,"Глянцевая белая мягкая ткань полотняного плетения. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/tafta-belaya-150sm-m,http://tkani.ukrchic.com/files/products/3947ddac-1a92-11e2-b525-e0cb4e4623fc.800x600.jpeg
1373,Ungaro белая,м,5,USD,"Полупрозрачная ткань с ярко выраженным перламутровым блеском и легким узором полоской. Цвет - белый. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/ungaro-belaya-m,http://tkani.ukrchic.com/files/products/9e35afbc-f497-11e2-8a22-e0cb4e4623fc.800x600.jpeg
1374,Ungaro крем,м,5,USD,"Полупрозрачная ткань с ярко выраженным перламутровым блеском и легким узором полоской. Цвет - крем. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/ungaro-krem-m,http://tkani.ukrchic.com/files/products/9e35afbe-f497-11e2-8a22-e0cb4e4623fc.800x600.jpeg
1375,V-кость для выреза 159,шт,1,USD,Металлическая кость для корсажей.,5065,http://tkani.ukrchic.com/products/v-kost-dlya-vyreza-159-sht,http://tkani.ukrchic.com/files/products/8c3a23d1-428e-11e5-9eb0-a45d36c4a9b8.800x600.jpeg
1376,V-кость для выреза 172,шт,1,USD,Металлическая кость для корсажей.,5065,http://tkani.ukrchic.com/products/v-kost-dlya-vyreza-172-sht,http://tkani.ukrchic.com/files/products/8c3a23d4-428e-11e5-9eb0-a45d36c4a9b8.800x600.jpeg
1377,V-кость для выреза 173,шт,1,USD,Металлическая кость для корсажей.,5065,http://tkani.ukrchic.com/products/v-kost-dlya-vyreza-173-sht,http://tkani.ukrchic.com/files/products/8c3a23d7-428e-11e5-9eb0-a45d36c4a9b8.800x600.jpeg
1378,Versace белая (G.00481),м,10.5,USD,"Тонкая блестящая тафта. Цвет - белый. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/versace-belaya-g00481-m,http://tkani.ukrchic.com/files/products/b9da87b2-16af-11e2-a7ce-e0cb4e4623fc.800x600.jpeg
1379,Versace молочная (G.00481),м,10.5,USD,"Тонкая блестящая тафта. Цвет - молочный. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/versace-molochnaya-g00481-m,http://tkani.ukrchic.com/files/products/b9da87b0-16af-11e2-a7ce-e0cb4e4623fc.800x600.jpeg
1380,Viktoria белая,м,7,USD,"Белый атлас с блестящей лицевой стороной. Ширина 1,5м. Продается на метраж.",5021,http://tkani.ukrchic.com/products/viktoria-belaya-m,http://tkani.ukrchic.com/files/products/f1d1554c-3d70-11e3-b81a-e0cb4e4623fc.800x600.jpeg
1381,Vivaldi tafta (B.0095) белая (300см),м,7,USD,Белая тафта с перламутровым отблеском. Ширина 3м. Продается на метраж.,5021,http://tkani.ukrchic.com/products/vivaldi-tafta-b0095-belaya-300sm-m,http://tkani.ukrchic.com/files/products/b9da87a1-16af-11e2-a7ce-e0cb4e4623fc.800x600.jpeg
1382,Vivaldi tafta (B.0095) крем (300см),м,7,USD,Кремовая тафта с перламутровым отблеском. Ширина 3м. Продается на метраж.,5021,http://tkani.ukrchic.com/products/vivaldi-tafta-b0095-krem-300sm-m,http://tkani.ukrchic.com/files/products/a5dbe6a2-0e2f-11e2-9eb7-e0cb4e4623fc.800x600.jpeg
1383,YILDIZ ORGANZE белая,м,5,USD,"Белая органза с нежным отблеском. Цвет - белый. Ширина 1,5м.",5021,http://tkani.ukrchic.com/products/yildiz-organze-belaya-m,http://tkani.ukrchic.com/files/products/f68d1288-f368-11e2-b408-e0cb4e4623fc.800x600.jpeg
1384,YILDIZ ORGANZE слоновая кость,м,5,USD,"Белая органза с нежным отблеском. Цвет - слоновая кость. Ширина 1,5м.",5021,http://tkani.ukrchic.com/products/yildiz-organze-slonovaya-kost-m,http://tkani.ukrchic.com/files/products/f68d128c-f368-11e2-b408-e0cb4e4623fc.800x600.jpeg
1385,Z.00623 Kamila крем (300см),м,9,USD,Полупрозрачная матовая ткань. Цвет - крем. Ширина 3м. Продается на метраж.,5021,http://tkani.ukrchic.com/products/z00623-kamila-krem-300sm-m,http://tkani.ukrchic.com/files/products/3cc735fc-1a8b-11e2-b525-e0cb4e4623fc.800x600.jpeg
1386,Аппликация 0338B ivory, шт,2,USD,-,5028,http://tkani.ukrchic.com/products/applikatsiya-0338b-ivory-sht,http://tkani.ukrchic.com/files/products/4c7841d6-923f-11e7-a06e-a45d36c4a9b9.800x600.jpeg
1387,Аппликация 0338B white, шт,2,USD,-,5028,http://tkani.ukrchic.com/products/applikatsiya-0338b-white-sht,http://tkani.ukrchic.com/files/products/0245c2f5-92fe-11e7-a06e-a45d36c4a9b9.800x600.jpeg
1388,Аппликация 135-01 бронзовая, шт,5,USD,"Апликация, расшитая бисером и паеткой, используется для для отделки.",5028,http://tkani.ukrchic.com/products/applikatsiya-135-01-bronzovaya-sht,http://tkani.ukrchic.com/files/products/1a03610a-61f8-11e9-8dcc-a45d36c4a9b9.800x600.jpeg
1389,Аппликация 135-01 черная, шт,5,USD,"Апликация, расшитая бисером и паеткой, используется для для отделки.",5028,http://tkani.ukrchic.com/products/applikatsiya-135-01-chernaya-sht,http://tkani.ukrchic.com/files/products/1a036108-61f8-11e9-8dcc-a45d36c4a9b9.800x600.jpeg
1390,Аппликация 135-02 синяя, шт,4,USD,"Апликация, расшитая бисером и паеткой, используется для для отделки.",5028,http://tkani.ukrchic.com/products/applikatsiya-135-02-sinyaya-sht,http://tkani.ukrchic.com/files/products/1a03610c-61f8-11e9-8dcc-a45d36c4a9b9.800x600.jpeg
1391,Аппликация 135-03, шт,4,USD,"Апликация, расшитая бисером и паеткой, используется для для отделки.",5028,http://tkani.ukrchic.com/products/applikatsiya-135-03-sht,http://tkani.ukrchic.com/files/products/1a036110-61f8-11e9-8dcc-a45d36c4a9b9.800x600.jpeg
1392,Аппликация 245 ivory, шт,6,USD,"Аппликации, расшитые нитью с люрексом. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-245-ivory-sht,http://tkani.ukrchic.com/files/products/245molochnaya.800x600.jpg
1393,Аппликация 245 черная, шт,6,USD,"Аппликации, расшитые нитью с люрексом. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-245-chernaya-sht,http://tkani.ukrchic.com/files/products/245chernyj.800x600.jpg
1394,Аппликация 246 ivory, шт,2.5,USD,"Аппликации, расшитые нитью с люрексом. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-246-ivory-sht,http://tkani.ukrchic.com/files/products/246molochnyj.800x600.jpg
1395,Аппликация 246 черная, шт,2.5,USD,"Аппликации, расшитые нитью с люрексом. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-246-chernaya-sht,http://tkani.ukrchic.com/files/products/246chernyj.800x600.jpg
1396,Аппликация 80011A-20S ivory, шт,11,USD,"Аппликации, расшитые жемчугом, пайеткой и бисером. Используются для отделки корсетов, рукавов. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-80011a-20s-ivory-sht,http://tkani.ukrchic.com/files/products/dsc00539.800x600.jpg
1397,Аппликация 80043A-20S ivory, шт,14,USD,"Аппликации, расшитые жемчугом, пайеткой и бисером. Используются для отделки корсетов, рукавов. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-80043a-20s-ivory-sht,http://tkani.ukrchic.com/files/products/61f6b758-00fe-11e8-b60e-a45d36c4a9b9.800x600.jpeg
1398,Аппликация 80049A-20S ivory, шт,8,USD,"Аппликации, расшитые жемчугом, пайеткой и бисером. Используются для отделки корсетов, рукавов. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-80049a-20s-ivory-sht,http://tkani.ukrchic.com/files/products/e5081e4b-efa4-11e7-9b69-a45d36c4a9b9.800x600.jpeg
1399,Аппликация 80085A-10S ivory, шт,6,USD,"Аппликации, расшитые жемчугом, пайеткой и бисером. Используются для отделки корсетов, рукавов. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-80085a-10s-ivory-sht,http://tkani.ukrchic.com/files/products/70a35044-72db-11e8-8db3-a45d36c4a9b9.800x600.jpeg
1400,"Аппликация Applique 10478 молочный 11см, ",50шт,7,USD,Восковые аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10478-molochnyj-11sm-50sht,http://tkani.ukrchic.com/files/products/36007b74-1844-11e6-abbd-a45d36c4a9b9.800x600.jpeg
1401,"Аппликация Applique 10478 молочный 4,0см, ",50шт,2,USD,Восковые аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10478-molochnyj-40sm-50sht,http://tkani.ukrchic.com/files/products/36007b7c-1844-11e6-abbd-a45d36c4a9b9.800x600.jpeg
1402,"Аппликация Applique 10478 молочный 5,0см, ",50шт,4,USD,Восковые аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10478-molochnyj-50sm-50sht,http://tkani.ukrchic.com/files/products/36007b7a-1844-11e6-abbd-a45d36c4a9b9.800x600.jpeg
1403,"Аппликация Applique 10478 молочный 6,5см, ",50шт,5,USD,Восковые аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10478-molochnyj-65sm-50sht,http://tkani.ukrchic.com/files/products/36007b78-1844-11e6-abbd-a45d36c4a9b9.800x600.jpeg
1404,"Аппликация Applique 10478 молочный 9,5см, ",50шт,6,USD,Восковые аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10478-molochnyj-95sm-50sht,http://tkani.ukrchic.com/files/products/36007b76-1844-11e6-abbd-a45d36c4a9b9.800x600.jpeg
1405,"Аппликация Applique 10490 молочный 11см, ",50шт,13,USD,Аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10490-molochnyj-11sm-50sht,http://tkani.ukrchic.com/files/products/40f41a1a-20d9-11e7-b5e1-a45d36c4a9b9.800x600.jpeg
1406,"Аппликация Applique 10490 молочный 4,0см, ",50шт,4,USD,Аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10490-molochnyj-40sm-50sht,http://tkani.ukrchic.com/files/products/40f41a22-20d9-11e7-b5e1-a45d36c4a9b9.800x600.jpeg
1407,"Аппликация Applique 10490 молочный 5,0см, ",50шт,6,USD,Аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10490-molochnyj-50sm-50sht,http://tkani.ukrchic.com/files/products/40f41a20-20d9-11e7-b5e1-a45d36c4a9b9.800x600.jpeg
1408,"Аппликация Applique 10490 молочный 6,5см, ",50шт,8,USD,Аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10490-molochnyj-65sm-50sht,http://tkani.ukrchic.com/files/products/40f41a1e-20d9-11e7-b5e1-a45d36c4a9b9.800x600.jpeg
1409,"Аппликация Applique 10490 молочный 9,5см, ",50шт,10,USD,Аппликации молочного цвета. Используются для декорирования с эффектом 3D.,5029,http://tkani.ukrchic.com/products/applikatsiya-applique-10490-molochnyj-95sm-50sht,http://tkani.ukrchic.com/files/products/40f41a1c-20d9-11e7-b5e1-a45d36c4a9b9.800x600.jpeg
1410,Аппликация Applique 6061 krem front&back,-,150,USD,"Аппликация ручной работы, расшитая бисером и жемчугом, состоящая из двух композиций (грудь+спина).",5028,http://tkani.ukrchic.com/products/applikatsiya-applique-6061-krem-frontback,http://tkani.ukrchic.com/files/products/c4a5ade0-9386-11e5-b192-a45d36c4a9b8.800x600.jpeg
1411,"Аппликация Applique PRSM8485 white, 12pr",-,60,USD,"Аппликации, расшитые бисером, камнями, жемчугом и пайетками. Продаются по 12шт.",5028,http://tkani.ukrchic.com/products/applikatsiya-applique-prsm8485-white-12pr,http://tkani.ukrchic.com/files/products/edcba63b-f042-11e5-a3d7-a45d36c4a9b9.800x600.jpeg
1412,Аппликация Applique XDH1741 ivory,-,15,USD,"Аппликации, расшитые бисером, камнями, жемчугом и пайетками. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-applique-xdh1741-ivory,http://tkani.ukrchic.com/files/products/1-118_4.800x600.jpg
1413,Аппликация WH311 розовая, шт,15,USD,"Аппликации, расшитые камнями, жемчугом и бисером. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-wh311-rozovaya-sht,http://tkani.ukrchic.com/files/products/84a557fc-395b-11e7-a348-a45d36c4a9b9.800x600.jpeg
1414,Аппликация WH588/1 ivory, шт,15,USD,"Аппликации, расшитые камнями, жемчугом и бисером. Продаются поштучно.",5028,http://tkani.ukrchic.com/products/applikatsiya-wh5881-ivory-sht,http://tkani.ukrchic.com/files/products/41a6e8cf-495c-11e8-8db0-a45d36c4a9b9.800x600.jpeg
1415,"Аппликация маленькая ""Перья""",шт,10,USD,".Аппликация, расшитая бисером, камнями, пайетками, жемчугом и перьями.",5028,http://tkani.ukrchic.com/products/applikatsiya-malenkaya-perya-sht,http://tkani.ukrchic.com/files/products/1-206_3.800x600.jpg
1416,Бархат молочный,м,10,USD,-,5023,http://tkani.ukrchic.com/products/barhat-molochnyj-m,http://tkani.ukrchic.com/files/products/8e523d3a-4ac5-11e7-bdd2-a45d36c4a9b9.800x600.jpeg
1417,Бархат серый,м,10,USD,-,5023,http://tkani.ukrchic.com/products/barhat-seryj-m,http://tkani.ukrchic.com/files/products/8e523d34-4ac5-11e7-bdd2-a45d36c4a9b9.800x600.jpeg
1418,Бархат синий,м,10,USD,-,5023,http://tkani.ukrchic.com/products/barhat-sinij-m,http://tkani.ukrchic.com/files/products/8e523d30-4ac5-11e7-bdd2-a45d36c4a9b9.800x600.jpeg
1419,Бахрома белая 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-belaya-12sm-m,http://tkani.ukrchic.com/files/products/1af31075-b7f1-11e7-9b9f-a45d36c4a9b9.800x600.jpeg
1420,"Бахрома белая АВ, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-belaya-av-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-belayasteklyarusab.800x600.jpg
1421,Бахрома грязно-розовая 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-gryazno-rozovaya-12sm-m,http://tkani.ukrchic.com/files/products/ed9963f4-c846-11e7-85f4-a45d36c4a9b9.800x600.jpeg
1422,Бахрома зеленая 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-zelenaya-12sm-m,http://tkani.ukrchic.com/files/products/ed9963fc-c846-11e7-85f4-a45d36c4a9b9.800x600.jpeg
1423,"Бахрома зеленая, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-zelenaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-zelenayasteklyarus.800x600.jpg
1424,"Бахрома золотая, круглый 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-zolotaya-kruglyj-14sm-m,http://tkani.ukrchic.com/files/products/a8ce418c-b75e-11e8-8db7-a45d36c4a9b9.800x600.jpeg
1425,"Бахрома золотая, стеклярус 50см",м,45,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 50см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-zolotaya-steklyarus-50sm-m,http://tkani.ukrchic.com/files/products/bahroma-zolotaya-steklyarus-50sm-m.800x600.jpg
1426,Бахрома изумрудная 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-izumrudnaya-12sm-m,http://tkani.ukrchic.com/files/products/ed9963fa-c846-11e7-85f4-a45d36c4a9b9.800x600.jpeg
1427,"Бахрома коричневая, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-korichnevaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-korichnevayasteklyarus.800x600.jpg
1428,Бахрома красная 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-krasnaya-12sm-m,http://tkani.ukrchic.com/files/products/ed9963f8-c846-11e7-85f4-a45d36c4a9b9.800x600.jpeg
1429,"Бахрома красная, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-krasnaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-krasnayasteklyarus.800x600.jpg
1430,"Бахрома малиновая, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-malinovaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/a8ce4180-b75e-11e8-8db7-a45d36c4a9b9.800x600.jpeg
1431,"Бахрома молочная, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-molochnaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-molochnaya-steklyarus-14sm-m.800x600.jpg
1432,"Бахрома розовая AB, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-rozovaya-ab-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/bahroma-bledno-rozovayasteklyarusab.800x600.jpg
1433,Бахрома серая 12см,м,2.5,USD,Тесьма с висящими с одной стороны мягкими нитями. Продается на метраж.,5065,http://tkani.ukrchic.com/products/bahroma-seraya-12sm-m,http://tkani.ukrchic.com/files/products/ed9963fe-c846-11e7-85f4-a45d36c4a9b9.800x600.jpeg
1434,"Бахрома серая, круглый 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com//products/bahroma-seraya-kruglyj-14sm-m,
1435,"Бахрома серебрянная, стеклярус 14см",м,15,USD,"Бахрома из бисера, нанизаного на нити. Цвет в ассортименте. Длина нити 14см, Используся для декорирования.",5038,http://tkani.ukrchic.com/products/bahroma-serebryannaya-steklyarus-14sm-m,http://tkani.ukrchic.com/files/products/a8ce419a-b75e-11e8-8db7-a45d36c4a9b9.800x600.jpeg
